project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
20322578,30492358,31468714,freelancer,active,1580034727,"Excellent SEO Service , I love work with JaI

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “Good job! excellent work. Quick response!”


[28 January, 2020] “Good job! excellent work. Quick response!”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] ""Professional work, available all the time, reports received on time.""


[28 January, 2020] ""Professional work, available all the time, reports received on time.""


[28 January, 2020] ""Professional work, available all the time, reports received on time.""


[28 January, 2020] ""Professional work, available all the time, reports received on time.""


[28 January, 2020] ""Professional work, available all the time, reports received on time.""


[28 January, 2020] “Nice contact, helpful, delivered in time, good quality, willing to learn”

[28 January, 2020] “Nice contact, helpful, delivered in time, good quality, willing to learn”

[28 January, 2020] “Nice contact, helpful, delivered in time, good quality, willing to learn”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”


[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”


[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”
",1580034727,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'hire_again': 5.0, 'quality': 5.0, 'communication': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 20322578, 'context_name': 'Seo Link building', 'seo_url': 'projects/seo/Seo-Link-building-20322578/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,1231.1,False,14710871
20322594,30492358,31468714,freelancer,active,1580034774,"Jai provide me excellent seo service.

[28 January, 2020] “Good job! excellent work. Quick response!”

[28 January, 2020] “Good job! excellent work. Quick response!”

[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] Amazing Person and professional in SEO and Always on time”


[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “They were quick, knowledgeable and easy to work with, I will work with them again.”

[28 January, 2020] “Smart Optimization done. Good Job”

[28 January, 2020] “Smart Optimization done. Good Job”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “This is an ongoing SEO project so we will not see the final results yet. But she is very good at keeping me updated on the project..”

[28 January, 2020] “Nice contact, helpful, delivered in time, good quality, willing to learn”


[28 January, 2020] “Nice contact, helpful, delivered in time, good quality, willing to learn”


[28 January, 2020] “Nice contact, helpful, delivered in time, good quality, willing to learn”


[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] “Awesome work thank you ”

[28 January, 2020] “Awesome work thank you ”

[28 January, 2020] ""Would recommend. Great to work with!""

[28 January, 2020] ""Would recommend. Great to work with!""

[28 January, 2020] ""Would recommend. Great to work with!""",1580034774,5.000000000000002,complete,"{'category_ratings': {'expertise': 5.000000000000002, 'professionalism': 5.000000000000002, 'hire_again': 5.000000000000002, 'quality': 5.000000000000002, 'communication': 5.000000000000002}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 20322594, 'context_name': 'Project for Jai Kumar S. -- 2', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-20322594/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,1298.11,False,14710873
22268594,30492358,31468714,freelancer,active,1580034814,"Jai really good and impressive person and gave me excellent results and my ongoing seo Person..thank you jai

[28 January, 2020] “Awesome work thank you ”

[28 January, 2020] “Awesome work thank you ”

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Professional work, available all the time, reports received on time.""

[28 January, 2020] ""Would recommend. Great to work with!""

[28 January, 2020] ""Would recommend. Great to work with!""

[28 January, 2020] ""Would recommend. Great to work with!""

[28 January, 2020] ""Would recommend. Great to work with!""

[28 January, 2020] ""Thanks for a great work""",1580034814,5.000000000000001,complete,"{'category_ratings': {'expertise': 5.000000000000001, 'professionalism': 5.000000000000001, 'hire_again': 5.000000000000001, 'quality': 5.000000000000001, 'communication': 5.000000000000001}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22268594, 'context_name': 'Project for Jai Kumar S. -- 6', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22268594/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,262.22,False,14710876
23070761,30492358,42280725,freelancer,active,1580046255,So far very good.,1580046255,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23070761, 'context_name': 'Website SEO', 'seo_url': 'projects/seo/Website-SEO-23070761/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14711701
23044003,30492358,41559187,freelancer,active,1580058471,Professional and quick respond,1580058471,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23044003, 'context_name': 'website SEO ranking', 'seo_url': 'projects/seo/website-SEO-ranking-23044003/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,14712719
23063244,30492358,23616997,freelancer,active,1580094210,"great to work with, thankyou",1580094210,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23063244, 'context_name': 'SEO for my website', 'seo_url': 'projects/seo/SEO-for-website-23063244/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14715193
23022648,30492358,30797671,freelancer,active,1580232694,"Quality of the work
5.0





Communication
5.0





Expertise
5.0





Professionalism
5.0





How likely are you going to hire Jai Kumar S. again?
5.0




",1580232694,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'NO', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 23022648, 'context_name': 'Project for Jai Kumar S. -- 3', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23022648/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",75.0,False,375.0,False,14727733
23298998,30492358,2492125,freelancer,active,1580495730,"Completed project per expectations, providing useful info and advice. Would recommend.",1580495730,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23298998, 'context_name': 'SEO CONSULTATION PROJECT', 'seo_url': 'projects/seo/SEO-CONSULTATION-PROJECT/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",150.0,False,150.0,False,14752037
18882671,30492358,31266797,freelancer,active,1580549295,Hi is punctual in reporting and speed at work. He has good experience  ,1580549295,4.8,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 4.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18882671, 'context_name': 'www.ecohindu.com market position and marketing strategy to be prepared', 'seo_url': 'projects/internet-marketing/www-ecohindu-com-market-position/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",80.0,False,1305.0,False,14756242
23219906,30492358,32838873,freelancer,active,1580710147,Keep up the good work! ,1580710147,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23219906, 'context_name': 'Project for Jai Kumar S. -- 3', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23219906/'}","{'id': 6, 'code': 'SGD', 'sign': '$', 'name': 'Singapore Dollar', 'exchange_rate': 0.75188, 'country': 'SG', 'is_external': False, 'is_escrowcom_supported': False}",125.0,False,1500.0,False,14768906
23231905,30492358,39018344,freelancer,active,1580712623,"cooperate for few month,easy to comunicate and done with well",1580712623,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23231905, 'context_name': 'Project for Jai Kumar S. -- 6', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23231905/'}","{'id': 6, 'code': 'SGD', 'sign': '$', 'name': 'Singapore Dollar', 'exchange_rate': 0.75188, 'country': 'SG', 'is_external': False, 'is_escrowcom_supported': False}",200.0,False,200.0,False,14769061
23250664,30492358,10838789,freelancer,active,1580744354,"Jai Kumar has been doing my SEO work for 3 months now. I'm starting to see an increase in Google traffic. He sends link building reports weekly. Everything is white hat, so I'm happy with his work.",1580744354,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23250664, 'context_name': 'Project for Jai Kumar S. -- 3', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23250664/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",150.0,False,1650.0,False,14772213
22354210,30492358,27509826,freelancer,active,1581106009,"Jai Kumar S did an outstanding job for me. I absolutely recommend him. His work was ahead of schedule, excellent, reasonably priced and very professional. If you want quick results for a great price,  Jai Kumar S is the person you should hire. We had constant clear communication throughout the process. I look forward to  hiring him again. We saw incredible results immediately. ",1581106009,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 22354210, 'context_name': 'Project for Jai Kumar S.', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22354210/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14806868
23343618,30492358,39652856,freelancer,active,1581257119,"Thanks Jai, I am rally enjoying working with you!",1581257119,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23343618, 'context_name': 'Project for Jai Kumar S. -- 20/01/11 22:41:16', 'seo_url': 'projects/seo/Project-for-Jai-Kumar-23343618/'}","{'id': 9, 'code': 'CAD', 'sign': '$', 'name': 'Canadian Dollar', 'exchange_rate': 0.785096, 'country': 'CA', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,300.0,False,14818799
23310371,30492358,2057978,freelancer,active,1581265442,On time project delivery,1581265442,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23310371, 'context_name': 'Project for Jai Kumar S. -- 6', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23310371/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",12500.0,False,37500.0,False,14819568
23830185,30492358,2598769,freelancer,active,1581322328,"Smooth to work with them, I will hire them again.",1581322328,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23830185, 'context_name': 'Project for Jai Kumar S. -- 2', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23830185/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14824178
22299072,30492358,33063644,freelancer,active,1581334675,"Great Job, Thank you",1581334675,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 22299072, 'context_name': 'Google Ads Specialist', 'seo_url': 'projects/google-adwords/Google-Ads-Specialist-22299072/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",250.0,False,800.0,False,14825491
23237171,30492358,6381666,freelancer,active,1581433770,Great job. Delivered as promised,1581433770,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23237171, 'context_name': 'Do White Hat SEO For My Website', 'seo_url': 'projects/seo/White-Hat-SEO-For-Website-23237171/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14835491
20977855,30492358,9909212,freelancer,active,1581485340,Great. Will work with again. Thanks for your help,1581485340,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 20977855, 'context_name': 'E Commerce SEO Manager Needed - Product Optimization -', 'seo_url': 'projects/seo/Commerce-SEO-Manager-Needed-Product/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",8.0,False,512.0,False,14840309
22879499,30492358,31183221,freelancer,active,1581606421,"excellent service provider .

[23 February, 2020] professional seo company

[23 February, 2020] professional seo expert

[23 February, 2020] professional seo expert

[23 February, 2020] professional seo expert

[23 February, 2020] professional seo expert service. 

[23 February, 2020] professional seo expert service. 

[23 February, 2020] professional seo expert service. 

[23 February, 2020] professional seo expert service. ",1581606421,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'hire_again': 5.0, 'quality': 5.0, 'communication': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22879499, 'context_name': 'Project for Jai Kumar S. -- 9', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22879499/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1217.88,False,14852486
22879484,30492358,31183221,freelancer,active,1581606457,"excellent  seo service provider .

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""

[23 February, 2020] ""Work was done perfectly according to the plan. I would rehire again.""",1581606457,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'hire_again': 5.0, 'quality': 5.0, 'communication': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22879484, 'context_name': 'SEO LINK BUILDING', 'seo_url': 'projects/seo/SEO-LINK-BUILDING-22879484/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,1179.3,False,14852489
23216710,30492358,31183221,freelancer,active,1581606470,"Jai great seo expert..Excellent seo service provider..

[13 February, 2020] Great seo provider..Thank you

[13 February, 2020] Jai quality and affordable seo service..

[13 February, 2020] Jai quality and affordable seo service..

[13 February, 2020] Quality and affordable seo service..

[13 February, 2020] Dynamic Quality and affordable seo service..

[13 February, 2020] Dynamic Quality and affordable seo service..

[13 February, 2020] Dynamic Quality and affordable seo service..",1581606470,4.999999999999999,complete,"{'category_ratings': {'expertise': 4.999999999999999, 'professionalism': 4.999999999999999, 'hire_again': 4.999999999999999, 'quality': 4.999999999999999, 'communication': 4.999999999999999}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 23216710, 'context_name': 'Project for Jai Kumar S. -- 52415', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23216710/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1128.24,False,14852494
23216702,30492358,31183221,freelancer,active,1581606483,"Excellent seo service provider..

[13 February, 2020] Great SEO Expert always good. 

[13 February, 2020] Great SEO Expert always good. 

[13 February, 2020] Great SEO Expert always good. 

[13 February, 2020] Great SEO Expert always good. 

[13 February, 2020] Great SEO Expert always good. 

[13 February, 2020] Perfect Great SEO Expert always good. 

[13 February, 2020] Great SEO Expert always good. ",1581606483,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'hire_again': 5.0, 'quality': 5.0, 'communication': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 23216702, 'context_name': 'Project for Jai Kumar S. -- 10', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23216702/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1210.19,False,14852500
22879489,30492358,31183221,freelancer,active,1581606595,"""Great to work with, super communication!"" best seo freelancer ever..


[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..


[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..

[23 February, 2020] ""Great to work with, super communication!"" best seo freelancer ever..",1581606595,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'hire_again': 5.0, 'quality': 5.0, 'communication': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22879489, 'context_name': 'Project for Jai Kumar S. -- 8', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22879489/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1293.68,False,14852533
22879446,30492358,31183221,freelancer,active,1581606614,"""Work was done perfectly according to the plan. I would rehire again.""


[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..

[23 February, 2020] ""Great job , excellent seo service provider, so far good..",1581606614,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'hire_again': 5.0, 'quality': 5.0, 'communication': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22879446, 'context_name': 'Project for Jai Kumar S. -- 7', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22879446/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1296.19,False,14852537
22124289,30492358,31183221,freelancer,active,1581606653,"""Great seo work every-time.""


[23 February, 2020] ""Great seo work every-time.""


[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""

[23 February, 2020] ""Great seo work every-time.""",1581606653,5.000000000000001,complete,"{'category_ratings': {'expertise': 5.000000000000001, 'professionalism': 5.000000000000001, 'hire_again': 5.000000000000001, 'quality': 5.000000000000001, 'communication': 5.000000000000001}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22124289, 'context_name': 'Project for Jai Kumar S. -- 6', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22124289/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1582.44,False,14852549
22124281,30492358,31183221,freelancer,active,1581606698,"""He did good job. I suggest to work with him. Good quatily!""


[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai


[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai


[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai

[23 February, 2020] ""He did good job. I suggest to work with him. good luck Jai",1581606698,5.000000000000001,complete,"{'category_ratings': {'expertise': 5.000000000000001, 'professionalism': 5.000000000000001, 'hire_again': 5.000000000000001, 'quality': 5.000000000000001, 'communication': 5.000000000000001}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22124281, 'context_name': 'Project for Jai Kumar S. -- 4', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-22124281/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",72.0,False,1585.83,False,14852560
